VisitID,PropertyID,ClientID,AgentID,VisitDate
2627,611,1202,10,12/30/2024
2628,383,955,30,1/24/2025
2629,888,386,24,3/20/2025
2630,960,556,35,4/20/2025
2631,215,723,35,11/30/2024
2632,228,1228,25,5/10/2025
2633,853,1286,78,1/23/2025
2634,652,285,15,9/14/2024
2635,895,875,2,1/15/2025
2636,824,1095,81,6/11/2024
2637,196,273,26,12/18/2024
2638,679,1035,70,2/11/2025
2639,645,675,60,9/14/2024
2640,408,1202,20,4/30/2025
2641,852,610,67,3/23/2025
2642,647,936,70,5/11/2024
2643,68,417,30,10/22/2024
2644,253,1405,59,8/12/2024
2645,868,1180,11,12/24/2024
2646,462,658,49,2/23/2025
2647,960,1019,72,2/16/2025
2648,101,435,68,8/7/2024
2649,598,111,18,1/9/2025
2650,39,301,94,5/16/2024
2651,491,906,92,3/22/2025
2652,785,554,83,6/28/2024
2653,748,1332,61,3/10/2025
2654,15,1448,51,12/17/2024
2655,318,1122,32,5/31/2024
2656,214,605,53,4/14/2025
2657,9,453,25,12/8/2024
2658,469,985,2,2/7/2025
2659,782,407,70,6/27/2024
2660,717,451,97,2/26/2025
2661,841,1023,8,7/16/2024
2662,318,1265,56,2/18/2025
2663,573,939,69,7/6/2024
2664,808,1059,20,12/5/2024
2665,712,405,72,12/4/2024
2666,758,1294,54,12/26/2024
2667,418,1343,89,12/15/2024
2668,741,1412,68,7/6/2024
2669,789,932,48,4/27/2025
2670,502,355,13,3/23/2025
2671,712,1128,36,4/1/2025
2672,844,1483,44,9/11/2024
2673,642,81,58,4/16/2025
2674,839,324,63,6/30/2024
2675,260,1268,87,5/2/2025
2676,486,13,68,6/2/2024
2677,581,361,6,3/8/2025
2678,935,837,37,11/2/2024
2679,652,1144,7,9/18/2024
2680,220,83,94,6/16/2024
2681,78,332,92,6/9/2024
2682,587,914,97,3/10/2025
2683,759,792,18,10/17/2024
2684,441,4,77,3/24/2025
2685,943,535,56,12/11/2024
2686,278,951,67,10/6/2024
2687,714,750,23,1/7/2025
2688,356,412,25,8/9/2024
2689,35,1323,93,6/25/2024
2690,994,1391,22,11/10/2024
2691,670,160,88,4/13/2025
2692,351,353,93,3/11/2025
2693,905,459,27,5/29/2024
2694,48,819,4,5/31/2024
2695,532,716,59,6/7/2024
2696,899,703,63,8/8/2024
2697,159,283,51,6/20/2024
2698,371,943,84,3/20/2025
2699,1000,1284,53,5/11/2025
2700,9,221,13,10/3/2024
2701,614,335,15,12/5/2024
2702,502,826,21,7/6/2024
2703,728,361,1,7/23/2024
2704,281,82,62,4/17/2025
2705,253,1012,57,8/25/2024
2706,573,465,66,7/13/2024
2707,463,577,63,5/2/2025
2708,145,985,30,7/17/2024
2709,114,664,5,9/7/2024
2710,681,1295,29,7/6/2024
2711,952,763,23,8/2/2024
2712,512,1475,32,8/21/2024
2713,258,621,60,2/16/2025
2714,607,645,92,10/29/2024
2715,823,1313,5,9/8/2024
2716,1,1250,2,11/28/2024
2717,949,845,96,12/18/2024
2718,188,1392,21,9/27/2024
2719,848,583,9,2/2/2025
2720,984,544,71,3/20/2025
2721,625,993,20,1/15/2025
2722,878,415,70,9/3/2024
2723,972,534,97,11/5/2024
2724,547,241,49,12/7/2024
2725,234,11,35,5/22/2024
2726,821,1277,11,12/28/2024
2727,853,656,96,11/14/2024
2728,234,756,56,9/3/2024
2729,508,840,72,10/15/2024
2730,494,981,97,3/5/2025
2731,386,683,50,9/8/2024
2732,653,797,90,2/22/2025
2733,892,1398,42,10/6/2024
2734,93,743,28,9/22/2024
2735,537,1446,70,2/25/2025
2736,85,741,21,1/26/2025
2737,354,71,80,2/19/2025
2738,825,1102,5,4/30/2025
2739,745,1394,63,10/3/2024
2740,463,49,46,7/9/2024
2741,639,923,53,12/5/2024
2742,704,472,38,8/16/2024
2743,822,1269,89,5/30/2024
2744,206,690,5,2/18/2025
2745,616,623,99,9/21/2024
2746,143,190,25,6/23/2024
2747,409,1386,98,6/20/2024
2748,893,623,37,11/29/2024
2749,568,920,40,4/9/2025
2750,625,1118,8,2/23/2025
2751,752,740,46,1/9/2025
2752,32,553,98,4/26/2025
2753,378,114,41,12/24/2024
2754,436,647,88,1/23/2025
2755,127,1000,81,12/25/2024
2756,256,1002,68,1/28/2025
2757,28,510,96,5/7/2025
2758,42,819,38,10/20/2024
2759,223,277,14,11/11/2024
2760,361,221,42,12/1/2024
2761,478,570,49,2/5/2025
2762,838,261,49,10/2/2024
2763,536,439,84,9/18/2024
2764,283,1085,76,12/15/2024
2765,93,5,33,7/3/2024
2766,844,1003,43,8/25/2024
2767,336,927,72,1/18/2025
2768,898,787,82,10/25/2024
2769,190,295,38,6/10/2024
2770,115,1059,80,2/19/2025
2771,487,654,50,7/23/2024
2772,21,1171,2,12/3/2024
2773,821,1284,94,3/11/2025
2774,868,695,18,10/11/2024
2775,981,1002,27,12/17/2024
2776,483,543,86,4/6/2025
2777,652,1394,77,2/19/2025
2778,219,1026,82,3/24/2025
2779,883,1442,75,2/19/2025
2780,868,891,36,7/29/2024
2781,547,332,80,7/1/2024
2782,194,1114,90,6/10/2024
2783,366,474,75,5/20/2024
2784,410,366,94,1/21/2025
2785,290,969,20,1/3/2025
2786,602,276,84,7/30/2024
2787,395,216,97,12/14/2024
2788,638,75,69,1/14/2025
2789,664,704,40,12/15/2024
2790,812,903,43,10/12/2024
2791,741,426,52,2/17/2025
2792,250,657,27,5/11/2024
2793,890,757,72,11/8/2024
2794,677,269,90,11/24/2024
2795,651,925,71,8/28/2024
2796,537,444,74,2/1/2025
2797,451,660,88,11/1/2024
2798,706,738,29,3/5/2025
2799,559,224,89,5/11/2025
2800,927,55,97,12/2/2024
2801,415,766,18,3/5/2025
2802,592,575,19,3/12/2025
2803,104,405,71,3/11/2025
2804,436,347,97,10/7/2024
2805,179,112,22,3/31/2025
2806,267,999,18,7/6/2024
2807,574,1033,12,9/20/2024
2808,256,870,66,10/20/2024
2809,338,161,53,5/23/2024
2810,987,1455,97,6/20/2024
2811,246,901,80,9/10/2024
2812,604,885,56,5/25/2024
2813,879,165,51,5/6/2025
2814,219,897,85,1/27/2025
2815,754,1042,45,1/9/2025
2816,758,666,45,7/7/2024
2817,680,101,14,8/8/2024
2818,241,262,22,10/23/2024
2819,31,1080,61,3/15/2025
2820,353,437,58,5/7/2025
2821,730,964,55,7/12/2024
2822,103,773,65,2/22/2025
2823,137,1476,41,12/6/2024
2824,233,1125,81,2/4/2025
2825,996,1461,89,7/26/2024
2826,19,389,16,12/31/2024
2827,810,1244,30,6/16/2024
2828,961,1396,86,7/13/2024
2829,26,691,86,6/25/2024
2830,538,647,100,4/14/2025
2831,202,270,54,6/16/2024
2832,163,785,35,1/17/2025
2833,301,514,13,11/29/2024
2834,114,574,17,6/25/2024
2835,807,7,33,2/8/2025
2836,90,297,67,1/26/2025
2837,184,1223,16,5/28/2024
2838,9,259,22,4/25/2025
2839,566,275,32,10/2/2024
2840,60,1307,17,6/23/2024
2841,196,33,81,9/25/2024
2842,62,1491,71,6/25/2024
2843,704,320,75,5/2/2025
2844,480,1100,93,8/3/2024
2845,466,1183,49,6/16/2024
2846,635,1377,43,9/15/2024
2847,643,809,78,11/26/2024
2848,303,954,17,1/8/2025
2849,318,22,35,3/29/2025
2850,999,973,90,8/8/2024
2851,173,352,85,4/28/2025
2852,121,11,45,3/2/2025
2853,613,1413,84,3/8/2025
2854,280,106,29,7/22/2024
2855,65,1029,50,12/18/2024
2856,429,435,27,10/19/2024
2857,349,870,87,1/14/2025
2858,485,965,62,9/22/2024
2859,316,607,68,1/5/2025
2860,898,842,77,1/4/2025
2861,304,758,74,8/27/2024
2862,692,1499,77,12/17/2024
2863,53,1085,7,11/1/2024
2864,622,425,45,12/15/2024
2865,839,232,46,3/12/2025
2866,442,216,78,11/28/2024
2867,479,942,21,8/18/2024
2868,78,998,41,4/28/2025
2869,558,278,2,12/13/2024
2870,97,386,35,12/22/2024
2871,802,587,7,5/20/2024
2872,989,115,16,11/23/2024
2873,930,1203,60,5/1/2025
2874,341,400,39,2/6/2025
2875,442,54,55,5/28/2024
2876,6,761,15,12/25/2024
2877,611,911,8,4/15/2025
2878,336,494,14,3/15/2025
2879,857,1239,62,6/6/2024
2880,649,215,39,12/12/2024
2881,713,940,87,10/12/2024
2882,823,296,6,5/27/2024
2883,353,1447,5,2/13/2025
2884,777,1272,11,6/23/2024
2885,76,1276,15,4/15/2025
2886,990,1342,50,3/29/2025
2887,433,34,7,9/5/2024
2888,86,711,21,7/19/2024
2889,582,460,90,4/11/2025
2890,273,471,94,5/19/2024
2891,697,566,57,2/9/2025
2892,54,655,92,8/8/2024
2893,422,433,17,7/4/2024
2894,506,1031,12,5/27/2024
2895,492,1395,36,6/4/2024
2896,680,1472,18,3/23/2025
2897,899,1449,18,3/26/2025
2898,246,1305,77,4/10/2025
2899,775,1288,31,4/20/2025
2900,73,1405,30,2/8/2025
2901,9,908,55,6/1/2024
2902,107,1140,72,4/20/2025
2903,205,594,99,11/25/2024
2904,375,1025,76,6/11/2024
2905,910,955,65,11/8/2024
2906,551,115,10,8/3/2024
2907,18,450,3,6/30/2024
2908,919,406,82,7/22/2024
2909,303,291,82,10/26/2024
2910,784,166,19,2/10/2025
2911,66,1002,83,7/14/2024
2912,362,874,29,3/12/2025
2913,250,486,87,9/13/2024
2914,930,1440,10,7/18/2024
2915,596,1408,23,9/23/2024
2916,107,867,14,12/31/2024
2917,438,1375,96,5/31/2024
2918,954,357,41,11/3/2024
2919,349,1194,30,12/29/2024
2920,14,1047,18,6/21/2024
2921,592,1449,31,2/3/2025
2922,25,765,38,2/28/2025
2923,954,17,39,6/5/2024
2924,353,1276,33,11/30/2024
2925,375,669,35,7/7/2024
2926,222,1408,61,9/12/2024
2927,668,489,58,12/17/2024
2928,85,1491,61,3/29/2025
2929,568,1375,73,8/26/2024
2930,714,807,9,5/24/2024
2931,17,1243,55,9/15/2024
2932,663,460,78,5/25/2024
2933,282,1205,99,9/2/2024
2934,659,1213,48,9/13/2024
2935,207,884,94,1/8/2025
2936,716,98,24,11/17/2024
2937,451,1044,16,8/20/2024
2938,908,390,57,1/16/2025
2939,981,967,91,5/19/2024
2940,997,1119,64,11/18/2024
2941,330,69,24,6/5/2024
2942,875,490,18,8/11/2024
2943,779,625,42,5/17/2024
2944,809,1026,87,2/14/2025
2945,216,1224,98,6/27/2024
2946,572,446,84,5/29/2024
2947,380,535,20,6/3/2024
2948,844,917,6,12/24/2024
2949,702,311,59,6/28/2024
2950,796,142,68,7/10/2024
2951,714,713,84,7/18/2024
2952,459,224,57,6/26/2024
2953,130,1162,6,12/14/2024
2954,235,307,12,4/30/2025
2955,537,762,83,6/20/2024
2956,728,1135,15,1/17/2025
2957,721,877,88,1/9/2025
2958,739,987,4,1/27/2025
2959,742,433,52,3/3/2025
2960,253,990,33,10/13/2024
2961,24,73,59,5/27/2024
2962,963,1171,46,3/22/2025
2963,130,105,67,10/26/2024
2964,390,1361,73,2/22/2025
2965,808,879,64,6/16/2024
2966,387,969,96,10/22/2024
2967,385,1388,30,10/15/2024
2968,270,1416,21,6/16/2024
2969,662,21,77,6/30/2024
2970,711,386,79,11/26/2024
2971,391,1355,53,7/9/2024
2972,605,1291,14,11/22/2024
2973,770,511,18,6/25/2024
2974,835,132,51,8/8/2024
2975,164,589,67,2/18/2025
2976,29,612,58,6/7/2024
2977,695,1395,33,8/16/2024
2978,484,1409,12,10/7/2024
2979,516,1104,36,5/20/2024
2980,474,540,93,12/28/2024
2981,332,320,63,1/27/2025
2982,909,1377,24,5/12/2024
2983,841,1173,68,12/5/2024
2984,916,803,80,10/11/2024
2985,447,490,39,7/29/2024
2986,651,1268,56,5/13/2024
2987,925,985,47,8/15/2024
2988,4,1450,87,7/21/2024
2989,1,8,45,6/12/2024
2990,206,53,89,3/15/2025
2991,588,1340,66,2/7/2025
2992,539,1192,31,9/21/2024
2993,826,673,12,8/14/2024
2994,153,657,26,1/30/2025
2995,430,349,37,2/9/2025
2996,678,1175,68,3/4/2025
2997,208,766,43,3/31/2025
2998,670,736,68,10/22/2024
2999,737,926,74,1/14/2025
3000,926,182,31,3/27/2025
3001,549,980,11,9/15/2024
3002,717,657,20,1/6/2025
3003,148,533,64,1/14/2025
3004,545,1170,51,12/5/2024
3005,627,17,36,11/18/2024
3006,50,27,6,11/19/2024
3007,625,434,91,4/27/2025
3008,307,827,51,4/14/2025
3009,831,12,93,2/22/2025
3010,771,1263,8,8/20/2024
3011,795,1416,52,6/23/2024
3012,551,1448,32,2/24/2025
3013,871,1110,32,1/27/2025
3014,361,1340,90,9/25/2024
3015,512,202,56,10/8/2024
3016,583,526,77,2/3/2025
3017,166,781,71,3/22/2025
3018,510,722,40,9/7/2024
3019,988,71,29,9/8/2024
3020,54,1326,26,2/23/2025
3021,391,243,11,10/18/2024
3022,924,993,6,10/18/2024
3023,571,8,90,10/7/2024
3024,903,395,81,9/26/2024
3025,323,1290,3,10/22/2024
3026,802,953,57,8/16/2024
3027,222,485,8,10/22/2024
3028,72,899,1,3/15/2025
3029,414,503,99,1/15/2025
3030,64,1222,41,5/3/2025
3031,980,191,51,1/29/2025
3032,737,472,36,5/19/2024
3033,668,378,17,1/29/2025
3034,423,1399,6,12/23/2024
3035,505,198,23,6/17/2024
3036,881,1295,52,6/20/2024
3037,10,108,97,12/14/2024
3038,432,851,59,7/31/2024
3039,509,187,2,5/25/2024
3040,255,788,12,9/25/2024
3041,34,362,24,7/2/2024
3042,912,218,16,7/7/2024
3043,23,1033,83,5/12/2024
3044,852,1379,53,11/15/2024
3045,215,474,22,11/10/2024
3046,999,394,40,6/23/2024
3047,812,832,7,8/21/2024
3048,969,397,18,3/7/2025
3049,341,1313,47,9/21/2024
3050,844,1334,42,1/23/2025
3051,457,1072,26,11/13/2024
3052,545,86,42,5/18/2024
3053,355,252,38,5/29/2024
3054,8,398,67,11/29/2024
3055,693,1034,30,2/1/2025
3056,489,1226,100,9/15/2024
3057,5,329,63,7/1/2024
3058,861,1434,43,11/19/2024
3059,520,1467,17,9/24/2024
3060,452,1224,35,11/4/2024
3061,50,981,21,10/16/2024
3062,962,752,46,12/8/2024
3063,911,1455,61,1/9/2025
3064,792,66,30,3/7/2025
3065,419,671,44,1/29/2025
3066,392,689,17,3/5/2025
3067,194,714,74,4/14/2025
3068,721,31,23,6/20/2024
3069,910,1067,66,11/27/2024
3070,728,553,39,1/28/2025
3071,982,1048,44,12/18/2024
3072,663,930,44,9/5/2024
3073,536,805,5,7/29/2024
3074,676,1137,74,12/26/2024
3075,216,296,15,12/12/2024
3076,389,239,1,3/29/2025
3077,841,687,29,11/21/2024
3078,177,1303,65,1/31/2025
3079,284,1187,26,12/20/2024
3080,168,366,57,10/3/2024
3081,380,260,87,4/17/2025
3082,476,1195,26,7/28/2024
3083,281,773,41,12/15/2024
3084,968,1039,84,8/6/2024
3085,968,870,91,3/29/2025
3086,602,1071,47,5/1/2025
3087,404,403,66,8/31/2024
3088,824,220,30,4/17/2025
3089,96,1393,42,1/7/2025
3090,41,1,69,5/16/2024
3091,623,660,56,8/7/2024
3092,915,312,15,6/13/2024
3093,619,732,3,3/9/2025
3094,997,1361,18,10/9/2024
3095,418,666,20,9/3/2024
3096,609,218,35,7/23/2024
3097,724,78,26,12/28/2024
3098,637,1190,39,4/5/2025
3099,222,1274,5,10/21/2024
3100,440,779,27,3/29/2025
3101,884,1104,15,11/26/2024
3102,623,406,21,10/19/2024
3103,385,54,45,4/2/2025
3104,809,1364,4,8/9/2024
3105,532,1283,41,9/30/2024
3106,984,1052,4,7/16/2024
3107,491,916,94,4/28/2025
3108,74,1338,41,11/17/2024
3109,624,1068,84,9/16/2024
3110,435,903,37,5/14/2024
3111,835,471,74,3/19/2025
3112,81,1050,53,10/28/2024
3113,251,449,71,8/4/2024
3114,724,300,71,4/27/2025
3115,598,983,5,8/22/2024
3116,242,924,2,12/2/2024
3117,708,1250,22,8/19/2024
3118,582,773,94,12/4/2024
3119,197,408,92,9/3/2024
3120,901,602,20,1/4/2025
3121,760,1105,82,9/7/2024
3122,650,204,89,6/14/2024
3123,465,500,37,9/21/2024
3124,519,437,9,7/12/2024
3125,439,715,95,1/3/2025
3126,351,301,34,4/8/2025
3127,730,1033,23,11/10/2024
3128,6,1244,38,8/23/2024
3129,239,372,95,5/31/2024
3130,828,1414,80,10/29/2024
3131,939,1097,10,8/2/2024
3132,562,1293,34,3/28/2025
3133,153,107,30,10/5/2024
3134,596,365,30,2/27/2025
3135,965,1158,30,4/16/2025
3136,899,266,63,2/21/2025
3137,199,364,67,1/9/2025
3138,203,202,90,10/16/2024
3139,37,10,3,12/18/2024
3140,851,55,95,4/15/2025
3141,415,946,93,1/5/2025
3142,747,1316,78,3/11/2025
3143,872,1279,98,10/9/2024
3144,689,112,81,1/15/2025
3145,377,328,49,10/10/2024
3146,567,32,12,3/10/2025
3147,1000,1284,41,7/25/2024
3148,721,1,9,2/8/2025
3149,883,364,64,11/4/2024
3150,246,1079,31,11/30/2024
3151,447,877,10,4/25/2025
3152,525,449,25,6/18/2024
3153,415,626,85,1/5/2025
3154,171,675,37,12/12/2024
3155,292,1307,91,4/12/2025
3156,223,173,92,11/9/2024
3157,606,1103,16,10/24/2024
3158,403,225,96,6/20/2024
3159,383,1120,38,2/23/2025
3160,471,1499,21,6/14/2024
3161,424,468,21,2/16/2025
3162,609,1317,39,7/17/2024
3163,821,339,28,12/31/2024
3164,418,408,61,10/10/2024
3165,611,1118,17,4/25/2025
3166,869,514,97,8/2/2024
3167,837,889,54,12/2/2024
3168,821,119,53,6/28/2024
3169,396,1398,28,6/24/2024
3170,760,94,84,11/26/2024
3171,740,1411,44,8/5/2024
3172,245,541,85,6/9/2024
3173,618,654,96,3/19/2025
3174,969,502,49,7/30/2024
3175,236,425,34,10/13/2024
3176,340,307,43,4/6/2025
3177,89,946,14,8/13/2024
3178,667,227,22,8/19/2024
3179,834,605,59,7/30/2024
3180,247,1418,54,8/16/2024
3181,855,1352,14,3/7/2025
3182,65,784,82,4/9/2025
3183,202,1152,85,3/14/2025
3184,527,1019,43,5/5/2025
3185,334,359,69,4/30/2025
3186,795,1198,94,3/12/2025
3187,1,1455,6,9/6/2024
3188,427,906,12,9/4/2024
3189,371,1214,21,6/3/2024
3190,630,576,16,10/19/2024
3191,726,159,3,1/19/2025
3192,150,735,55,1/31/2025
3193,482,1291,17,1/22/2025
3194,327,771,44,8/20/2024
3195,308,245,44,3/14/2025
3196,977,654,51,6/15/2024
3197,324,1270,84,9/23/2024
3198,863,1003,88,12/6/2024
3199,17,717,100,8/26/2024
3200,548,1295,17,12/16/2024
3201,126,1018,21,12/11/2024
3202,298,315,83,5/31/2024
3203,225,817,24,3/10/2025
3204,916,1027,24,4/11/2025
3205,891,14,26,12/14/2024
3206,124,1063,80,2/20/2025
3207,936,25,45,1/21/2025
3208,960,331,81,7/29/2024
3209,233,537,73,6/4/2024
3210,171,853,3,1/27/2025
3211,995,825,63,4/27/2025
3212,659,922,1,11/17/2024
3213,373,1213,14,3/12/2025
3214,406,144,34,6/26/2024
3215,300,202,53,6/14/2024
3216,114,336,76,7/18/2024
3217,633,688,94,8/2/2024
3218,716,1062,43,5/9/2025
3219,668,1255,2,6/18/2024
3220,277,995,40,2/6/2025
3221,314,695,72,11/16/2024
3222,126,579,73,10/1/2024
3223,357,1451,72,2/2/2025
3224,125,1153,88,2/3/2025
3225,250,595,37,4/19/2025
3226,631,639,94,4/1/2025
3227,571,1417,97,11/30/2024
3228,298,46,22,12/21/2024
3229,308,1157,28,9/20/2024
3230,454,1309,11,8/10/2024
3231,790,474,23,6/13/2024
3232,369,680,53,6/24/2024
3233,995,1175,23,4/16/2025
3234,352,951,29,7/22/2024
3235,450,53,72,12/25/2024
3236,576,668,14,3/19/2025
3237,699,267,66,9/18/2024
3238,425,883,15,10/9/2024
3239,15,1479,66,6/27/2024
3240,90,866,51,12/14/2024
3241,815,281,2,5/6/2025
3242,56,45,36,9/15/2024
3243,338,1296,27,1/19/2025
3244,301,523,35,8/19/2024
3245,471,339,95,12/27/2024
3246,322,615,30,3/29/2025
3247,950,602,51,5/20/2024
3248,446,773,96,7/24/2024
3249,275,328,24,4/15/2025
3250,210,269,77,8/20/2024
3251,864,248,33,10/3/2024
3252,306,520,48,3/2/2025
3253,937,1125,35,9/25/2024
3254,388,1075,43,10/10/2024
3255,114,1179,97,3/1/2025
3256,928,1064,84,7/12/2024
3257,281,393,46,2/1/2025
3258,829,114,95,6/10/2024
3259,216,556,7,11/19/2024
3260,868,699,89,3/18/2025
3261,499,1474,17,6/9/2024
3262,317,184,67,8/16/2024
3263,817,1082,16,8/7/2024
3264,198,1466,41,4/29/2025
3265,799,49,49,10/6/2024
3266,434,499,48,4/12/2025
3267,42,87,30,12/3/2024
3268,994,1374,94,1/9/2025
3269,208,823,4,10/20/2024
3270,196,602,50,6/21/2024
3271,968,1206,99,8/1/2024
3272,748,370,91,9/9/2024
3273,96,1060,38,5/15/2024
3274,879,202,70,1/29/2025
3275,266,463,91,1/19/2025
3276,844,1262,29,1/19/2025
3277,404,1133,85,6/26/2024
3278,280,89,30,4/8/2025
3279,88,967,15,9/9/2024
3280,717,524,41,7/19/2024
3281,835,118,92,12/14/2024
3282,350,1438,75,3/6/2025
3283,91,1187,76,3/11/2025
3284,19,248,93,3/16/2025
3285,380,94,6,10/6/2024
3286,951,1155,38,1/4/2025
3287,641,499,35,2/18/2025
3288,337,1370,8,5/23/2024
3289,190,1435,89,11/6/2024
3290,875,307,28,3/27/2025
3291,971,855,24,9/24/2024
3292,293,1152,34,12/5/2024
3293,98,1369,10,11/23/2024
3294,817,1156,90,11/29/2024
3295,180,796,63,10/4/2024
3296,958,327,15,12/22/2024
3297,810,907,63,2/7/2025
3298,828,391,20,5/11/2024
3299,453,1100,22,12/5/2024
3300,362,621,70,4/1/2025
3301,884,348,98,4/20/2025
3302,965,422,71,11/7/2024
3303,350,1476,10,8/20/2024
3304,374,742,79,3/17/2025
3305,623,146,33,1/12/2025
3306,895,698,62,9/7/2024
3307,216,430,11,1/25/2025
3308,211,1301,57,6/20/2024
3309,936,42,28,6/20/2024
3310,895,1449,62,10/6/2024
3311,664,1001,65,10/18/2024
3312,754,408,74,7/6/2024
3313,151,483,32,6/27/2024
3314,822,293,92,3/7/2025
3315,792,608,12,7/5/2024
3316,705,914,37,2/8/2025
3317,105,548,40,11/24/2024
3318,8,160,1,10/20/2024
3319,360,638,40,3/3/2025
3320,189,1481,35,9/27/2024
3321,701,1371,48,2/28/2025
3322,685,921,13,4/15/2025
3323,638,732,31,2/16/2025
3324,614,296,5,8/23/2024
3325,615,138,25,7/18/2024
3326,796,249,72,12/19/2024
3327,788,742,6,9/4/2024
3328,159,31,100,9/21/2024
3329,885,966,95,1/29/2025
3330,688,450,25,5/11/2025
3331,771,973,28,4/11/2025
3332,144,67,26,7/10/2024
3333,857,171,63,4/28/2025
3334,642,1017,39,11/1/2024
3335,976,1231,35,4/18/2025
3336,398,157,6,8/13/2024
3337,608,1245,35,6/26/2024
3338,442,446,32,12/4/2024
3339,343,1300,52,1/21/2025
3340,267,1303,69,5/12/2024
3341,63,1442,65,7/15/2024
3342,126,542,93,2/3/2025
3343,982,550,95,10/26/2024
3344,813,1158,53,3/24/2025
3345,71,830,64,11/19/2024
3346,30,93,39,12/18/2024
3347,110,740,95,3/11/2025
3348,913,860,53,3/17/2025
3349,133,708,92,2/25/2025
3350,905,1272,77,7/26/2024
3351,232,28,94,10/6/2024
3352,404,1217,98,3/7/2025
3353,762,611,11,1/11/2025
3354,916,854,21,9/4/2024
3355,402,800,67,9/6/2024
3356,664,397,32,11/5/2024
3357,486,539,97,11/1/2024
3358,698,830,80,5/24/2024
3359,94,733,53,11/19/2024
3360,423,1401,29,5/26/2024
3361,655,1427,46,7/13/2024
3362,460,266,35,7/24/2024
3363,99,398,41,1/4/2025
3364,924,33,61,3/22/2025
3365,294,544,29,2/18/2025
3366,72,684,92,9/13/2024
3367,244,878,73,8/31/2024
3368,279,671,77,2/27/2025
3369,109,446,24,8/20/2024
3370,49,916,15,12/20/2024
3371,238,881,75,1/20/2025
3372,817,307,77,12/31/2024
3373,299,541,71,1/28/2025
3374,43,835,48,9/6/2024
3375,629,162,66,12/9/2024
3376,435,1304,96,6/10/2024
3377,876,466,22,10/16/2024
3378,668,1238,100,1/17/2025
3379,452,1040,86,2/24/2025
3380,316,97,85,4/8/2025
3381,713,608,79,7/11/2024
3382,11,1037,73,10/5/2024
3383,714,428,9,6/10/2024
3384,5,585,93,3/10/2025
3385,334,1130,3,3/16/2025
3386,557,60,72,3/9/2025
3387,909,769,26,6/22/2024
3388,893,722,52,1/4/2025
3389,118,1422,99,1/12/2025
3390,248,225,99,5/3/2025
3391,718,1388,33,7/21/2024
3392,185,1334,19,9/18/2024
3393,309,168,24,7/27/2024
3394,155,131,80,5/3/2025
3395,709,1175,80,6/9/2024
3396,139,1484,59,12/29/2024
3397,173,808,88,4/12/2025
3398,546,456,57,6/11/2024
3399,452,847,26,1/16/2025
3400,51,521,39,12/18/2024
3401,592,107,35,3/31/2025
3402,881,334,52,3/12/2025
3403,134,1071,35,3/8/2025
3404,460,922,72,9/14/2024
3405,798,612,87,9/25/2024
3406,991,22,97,11/18/2024
3407,790,1132,33,1/23/2025
3408,508,1208,70,11/16/2024
3409,27,51,16,1/22/2025
3410,809,554,59,1/5/2025
3411,616,1115,23,5/9/2025
3412,217,931,92,4/23/2025
3413,475,1269,74,7/25/2024
3414,151,1171,2,7/3/2024
3415,527,582,96,4/19/2025
3416,7,1006,38,8/19/2024
3417,465,563,20,3/12/2025
3418,234,1290,3,4/16/2025
3419,826,1489,2,7/12/2024
3420,542,17,2,6/27/2024
3421,24,1115,41,10/25/2024
3422,259,1031,42,10/16/2024
3423,113,344,47,6/1/2024
3424,141,292,7,8/22/2024
3425,305,367,30,9/1/2024
3426,668,1321,39,8/17/2024
3427,176,1465,35,5/10/2025
3428,315,7,35,9/17/2024
3429,333,75,79,5/11/2024
3430,410,857,67,4/2/2025
3431,16,502,45,8/18/2024
3432,626,478,17,10/20/2024
3433,58,1469,100,11/22/2024
3434,352,1285,20,9/16/2024
3435,113,1167,2,6/3/2024
3436,846,737,35,9/6/2024
3437,282,596,29,9/2/2024
3438,609,1477,36,1/23/2025
3439,358,323,40,1/23/2025
3440,392,42,67,10/30/2024
3441,371,176,90,3/7/2025
3442,660,483,59,3/14/2025
3443,998,1217,84,5/6/2025
3444,182,189,38,4/30/2025
3445,608,722,69,1/8/2025
3446,142,1369,10,11/9/2024
3447,988,472,80,4/16/2025
3448,388,471,90,7/17/2024
3449,208,1119,74,11/30/2024
3450,858,690,96,8/25/2024
3451,653,329,41,1/24/2025
3452,937,576,58,4/22/2025
3453,467,733,61,1/1/2025
3454,140,717,75,9/2/2024
3455,426,926,66,8/3/2024
3456,100,582,65,9/22/2024
3457,664,650,15,7/11/2024
3458,648,504,50,4/23/2025
3459,176,426,4,9/25/2024
3460,439,1081,38,5/14/2024
3461,274,1491,83,8/7/2024
3462,709,1331,5,5/8/2025
3463,644,688,56,1/19/2025
3464,615,905,42,8/19/2024
3465,446,878,1,6/13/2024
3466,426,192,82,7/14/2024
3467,836,1152,57,12/2/2024
3468,469,870,8,4/21/2025
3469,953,562,18,7/6/2024
3470,478,1389,64,9/3/2024
3471,959,1332,68,8/24/2024
3472,300,380,42,8/28/2024
3473,933,129,93,7/20/2024
3474,504,1288,91,3/9/2025
3475,76,35,50,3/30/2025
3476,150,580,82,1/11/2025
3477,2,105,10,6/16/2024
3478,142,1132,79,2/16/2025
3479,65,1112,21,12/15/2024
3480,517,227,99,11/19/2024
3481,885,679,35,4/12/2025
